name,price,status,shipping,free_returns,items_sold
Dance Class Mary Jane MJ100 Tap Shoes Little Girl's Size 11 Black ,1487,Pre-Owned,800,True,0
Capezio Mirella 1st Position GK Elite Leotards Ballet Dance Size Medium Lot of 6,1495,Pre-Owned,995,False,0
Men's Darcos Black/Gold Costume Made Dance Shoes Size 8.5 Made in Argentina,7000,Brand New,1385,False,0
"CLOGGING SHOES, NEW, ALL LEATHER, Kids size 13.5 WHITE SPLIT SOLE WITH BUCK TAPS",7990,Brand New,1050,False,0
Tap Shoes Dancing Fair 80BC Black Leather Kids Size NEW Size 8,699,Brand New,1100,False,0
Jazz Tap Dance Converse All Stars Black And Blue Flame Men’s 7 Women’s 9 Shoes,7500,Pre-Owned,1595,False,0
Girls Tap Shoes 12M Slip on Stretch Band No Tie Shiny Black Worn twice Balera ,600,Pre-Owned,900,False,0
2 Antique Sets of Aluminum Star Dancing Tap Shoe Taps w/ original box NOS,4500,New (Other),943,False,0
BLOCH SHOCKWAVE #2 DANCE TAP SHOES LADIES Black size 7M,1999,Pre-Owned,1710,False,0
So Danca Zuri Black Oxford Tap Shoes Sz 5 Extra Hard Box Dance Leather,5525,New (Other),999,True,0
Capezio Jr. Tyette N625C Tap Shoe Toddler Black Patent 8 N US 8 Narrow,1495,New (Other),800,True,0
So Danca Womens Teens Professional Level Tap Black Size 4 Shoes Dance Leather,13000,New (Other),999,True,0
Continental Dance Shoe Taps Vintage,3000,Pre-Owned,1000,False,0
Bloch Techno Tap Black Women's Tap Shoes Size 10.5 Mary Jane Style Dance EUC,2399,Pre-Owned,1575,False,0
Tap Shoes Dance Youth Size 2.5,725,Pre-Owned,450,False,0
Boys Capezio Tap Dancing Shoes Tap Shoes - Black (Size 12.5 Kids),1300,Pre-Owned,0,False,0
"CAPEZIO TAP FOOTLIGHT WOMEN'S, SZ 6N LEATHER BLACK DANCE SHOES W/STREPS",2390,New (Other),0,False,0
Dance FachionTap Shoes Kids Boys Girls 2.5 D Patent Black Lace Up Oxford Dancing,1200,Pre-Owned,1500,False,0
WHITE Tap Shoes TA-35 child TA-36 Ladies SoDanca ribbon tapette $32 retail ,1999,New (Other),0,False,0
Bloch Audeo 5.5 M Tap Shoe S0381L Tan Oxford Shoes Dance Leather New,6205,New (Other),999,True,0
Unisex Fashion Cowhide Tap Dancing Soft Outsole Youth Kids Adult Dancing Shoes,4093,New (Other),1999,False,0
Bloch Mary Jane Black Leather Tap Shoes Women’s US 9N ,3800,Pre-Owned,0,False,0
Vintage New/Box Capezio Selva Original Staccato Jingle Taps HEEL with nails,1099,Brand New,0,False,0
Bloch Women Black Leather Tap Shoes Lace Up Dance Round Toe Size 6N,1499,Pre-Owned,999,False,0
CAPEZIO Tele Tone Tap Dance Black Leather Shoes Womens 9M ,2499,Pre-Owned,1710,False,0
CAPEZIO TELE TONE Womens 8 M Black Mary jane Style Leather Tap Dance Shoes,1418,New (Other),1346,False,0
CAPEZIO WOMENS SHOES BLACK PATENT US 6 M N625 JR TYETTE TAP TELE NEW NWOT,1920,New (Other),0,True,0
ABT Spotlights Girls TAP SHOES Size 5 No laces Dance Shoes,1000,Pre-Owned,1060,False,0
"Bloch Women's Show-Tapper Dance Shoes (Tap Shoes), Black, 6.5 M US - Worn Once",6000,Pre-Owned,1000,False,0
American Ballet Theatre ABT Spotlights Girls Tap Dance Black Shoes 11,1099,Pre-Owned,375,False,0
vintage CONTINENTAL DANCE TAPS #3 for shoes Finders Mfg Chicago in box,999,Pre-Owned,400,False,0
Capezio Tap Dance Shoes 9 women 7 men gently used black,2500,Pre-Owned,990,False,0
Capezio Tap Jr Footlight 550 Women's Dance Shoes Black Maryjane Sz 7 W  ,2887,Brand New,1199,True,0
Vintage MONTE CARLO CHILDS black TAP DANCING SHOES ,1596,Pre-Owned,995,False,0
"Vintage CAPEZIO TELE TONE HEEL 3 TAPS, Tapdancing, 2 Boxes, 4 Heel Taps total",1299,Pre-Owned,610,True,0
"So Danca Tap Dancing Shoes Womans Size 1.5, Glossy black, no shoestring included",1100,Pre-Owned,899,False,0
Little Girls Mary Jane Tap Black Shoes Buckle Size10 Dance Class Recital,1700,New (Other),875,True,0
Ultimate Hybrid 0520 Dance Shoes | Black | Size 8,1500,Pre-Owned,850,False,0
Danshuz Black Lace-Up Tap Dance Shoes Women’s Size 6 M Dance Footwear,2000,Pre-Owned,998,False,0
Capazio tap dancing shoes,1399,Pre-Owned,500,False,0
So Danca Tap Shoes Dance Girls Black Size 11.5W Elastic Strap Sdtech,1499,Pre-Owned,0,False,0
Kids Bloch Girls Annie Tyette Tap Shoes Dance Black Size 10 - Gently Used,1999,Pre-Owned,0,False,0
ABT American Ballet Theatre Spotlights Tap Dancing Shoes - Black Size 10,1000,Pre-Owned,600,False,0
Capezio Tap Shoes Girls 3.5M Tan Dance Student Lace Up New Without Box,1499,New (Other),800,False,0
Balera Leather Tap Dance Shoes Tan Style 402 Women’s 6 M NWOT,1795,New (Other),1710,False,0
NEW Weissman's Balera Slip on Black and Caramel Tap Shoes Child & Adult Size,490,Pre-Owned,406,False,0
Dance Shoes Tap Mary Jane 2M Youth Revolution 821 Tan ,1200,Pre-Owned,450,False,0
Tap dancing shoes - 6 1/2 M,1000,Pre-Owned,1020,False,0
"Capezio Women's Black Patent Look Tele Tone Tap Dancing Shoes, Size 7.5",1650,Pre-Owned,1710,False,0
*NEW* TAPfit Slip on Shoes(LARGE) Tap Dance Exercise Workout Home System,4999,New (Other),1060,False,0
Dance Shoes Tap Tyette 1M Youth Unbranded  Tan ,800,Pre-Owned,450,False,0
Capezio TeleTone CG Premiere Tap Shoe CG09 Dance  4 5 Tan New In Box,3399,Brand New,0,False,0
Capezio Teletone Heel Taps master tap #1 Nos retro installation required dancing,499,Brand New,528,False,0
Womens Black Mary Jane Dance Class Tap Shoes Buckle Shoes Size 9.5 New Recital,1700,New (Other),999,True,0
Capezio Flex Master Tap CG 16 Black Sz 5.5,4000,Pre-Owned,1710,False,0
Girls Dance Mates Black Patent Leather Shoes Size 6 Pre-Owned,850,Pre-Owned,1125,False,0
